2022-10-01 23:04:44;0:00:00;0:00:00
2022-10-01 23:04:44;0:00:00;0:00:00
2022-10-01 23:04:44;0:00:00;0:00:00
2022-10-01 23:04:44;0:00:00;0:00:00
2022-10-01 23:04:44;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:00;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:45;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:01;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:46;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:02;0:00:00
2022-10-01 23:04:47;0:00:03;0:00:00
2022-10-01 23:04:47;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
2022-10-01 23:04:48;0:00:03;0:00:00
